datetime,close,fast_ema,slow_ema,signal,buy_signal,sell_signal
2025-02-07 01:35:00,128.23,128.28101508922387,128.38246627529296,-1,,
2025-02-07 01:36:00,128.29,128.28264870936496,128.37650070914503,-1,,
2025-02-07 01:37:00,128.21,128.26943985311678,128.36575872790988,-1,,
2025-02-07 01:38:00,128.16,128.24954169800463,128.35248397127054,-1,,
2025-02-07 01:39:00,128.2,128.24053411654924,128.34264629570472,-1,,
2025-02-07 01:40:00,128.19,128.23134609535845,128.33279814759476,-1,,
2025-02-07 01:41:00,128.31,128.24564680529326,128.33132729936284,-1,,
2025-02-07 01:42:00,128.25,128.24643829523993,128.3260803768233,-1,,
2025-02-07 01:43:00,128.28,128.25254042337812,128.32310744928634,-1,,
2025-02-07 01:44:00,128.22,128.2466239827639,128.316455355784,-1,,
2025-02-07 01:45:00,128.12,128.2236014404432,128.30378081670116,-1,,
2025-02-07 01:46:00,128.1,128.2011284512717,128.29063366723656,-1,,
2025-02-07 01:47:00,128.05,128.17365055104048,128.27510891451163,-1,,
2025-02-07 01:48:00,127.92,128.1275322690331,128.2521986619625,-1,,
2025-02-07 01:49:00,127.82,128.0716173110271,128.22431487731976,-1,,
2025-02-07 01:50:00,128.0,128.05859598174945,128.20984294975074,-1,,
2025-02-07 01:51:00,127.9,128.0297603487041,128.18985308202488,-1,,
2025-02-07 01:52:00,127.78,127.98434937621244,128.1634109477007,-1,,
2025-02-07 01:53:00,127.78,127.9471949441738,128.13867475752647,-1,,
2025-02-07 01:54:00,127.56,127.87679586341491,128.1013409022022,-1,,
2025-02-07 01:55:00,127.36,127.78283297915765,128.05351245689883,-1,,
2025-02-07 01:56:00,127.36,127.70595425567443,128.00876971774406,-1,,
2025-02-07 01:57:00,127.56,127.67941711827906,127.97981683272832,-1,,
2025-02-07 01:58:00,127.36,127.62134127859196,127.93982864997166,-1,,
2025-02-07 01:59:00,127.28,127.55927922793886,127.89725905965092,-1,,
2025-02-07 02:00:00,127.23,127.49941027740452,127.85421008806054,-1,,
2025-02-07 02:01:00,127.1,127.42679022696733,127.8055513727018,-1,,
2025-02-07 02:02:00,127.1,127.36737382206417,127.76003192930169,-1,,
2025-02-07 02:03:00,127.11,127.32057858168885,127.71809438547578,-1,,
2025-02-07 02:04:00,127.3,127.31683702138177,127.69112055415478,-1,,
2025-02-07 02:05:00,127.45,127.34104847203962,127.6755643893706,-1,,
2025-02-07 02:06:00,127.4,127.35176693166878,127.65778604166928,-1,,
2025-02-07 02:07:00,127.56,127.38962748954717,127.6514772647874,-1,,
2025-02-07 02:08:00,127.7,127.44605885508403,127.65460776383338,-1,,
2025-02-07 02:09:00,127.53,127.46132088143239,127.6465685532635,-1,,
2025-02-07 02:10:00,127.47,127.46289890299012,127.63517703369813,-1,,
2025-02-07 02:11:00,127.46,127.46237182971917,127.62387528958857,-1,,
2025-02-07 02:12:00,127.48,127.4655769515884,127.61459301284093,-1,,
2025-02-07 02:13:00,127.58,127.48638114220869,127.61236120556087,-1,,
2025-02-07 02:14:00,127.48,127.48522093453437,127.60382177294404,-1,,
2025-02-07 02:15:00,127.47,127.48245349189175,127.59518811017347,-1,,
2025-02-07 02:16:00,127.46,127.47837103882051,127.58646629661389,-1,,
2025-02-07 02:17:00,127.46,127.47503084994405,127.57830718070332,-1,,
2025-02-07 02:18:00,127.54,127.48684342268149,127.57583574969021,-1,,
2025-02-07 02:19:00,127.5,127.48923552764849,127.57094312067794,-1,,
2025-02-07 02:20:00,127.54,127.49846543171239,127.56894679031163,-1,,
2025-02-07 02:21:00,127.55,127.50783535321922,127.56772441674315,-1,,
2025-02-07 02:22:00,127.49,127.5045925617248,127.56270993824359,-1,,
2025-02-07 02:23:00,127.42,127.48921209595666,127.55350284545368,-1,,
2025-02-07 02:24:00,127.46,127.48390080578271,127.5474704038115,-1,,
2025-02-07 02:25:00,127.5,127.48682793200403,127.54440779711399,-1,,
2025-02-07 02:26:00,127.47,127.48376830800329,127.53960729407439,-1,,
2025-02-07 02:27:00,127.45,127.47762861563905,127.53382617832766,-1,,
2025-02-07 02:28:00,127.44,127.47078704915921,127.52777287650007,-1,,
2025-02-07 02:29:00,127.43,127.46337122203936,127.52146494898393,-1,,
2025-02-07 02:30:00,127.43,127.4573037271231,127.51556398453336,-1,,
2025-02-07 02:31:00,127.46,127.45779395855526,127.51197921133766,-1,,
2025-02-07 02:32:00,127.45,127.45637687518156,127.50798055254168,-1,,
2025-02-07 02:33:00,127.39,127.44430835242126,127.50036890399062,-1,,
2025-02-07 02:34:00,127.39,127.43443410652647,127.49324832953963,-1,,
2025-02-07 02:35:00,127.56,127.45726426897619,127.49755488892417,-1,,
2025-02-07 02:36:00,127.59,127.48139803825325,127.50351908963874,-1,,
2025-02-07 02:37:00,127.64,127.51023475857083,127.51232430966206,-1,,
2025-02-07 02:38:00,127.52,127.51201025701249,127.51281951549034,-1,,
2025-02-07 02:39:00,127.45,127.5007356648284,127.50876664352322,-1,,
2025-02-07 02:40:00,127.42,127.48605645304141,127.50303976329592,-1,,
2025-02-07 02:41:00,127.5,127.48859164339751,127.5028436495349,-1,,
2025-02-07 02:42:00,127.5,127.49066589005251,127.50266018827458,-1,,
2025-02-07 02:43:00,127.55,127.50145391004295,127.50571436967623,-1,,
2025-02-07 02:44:00,127.53,127.50664410821696,127.50728118453584,-1,,
2025-02-07 02:45:00,127.6,127.52361790672296,127.51326304359806,1,127.6,
2025-02-07 02:46:00,127.74,127.5629601055006,127.52789123433367,1,,
2025-02-07 02:47:00,127.78,127.60242190450047,127.54415631598957,1,,
2025-02-07 02:48:00,127.69,127.61834519459129,127.55356558592572,1,,
2025-02-07 02:49:00,127.74,127.64046425012013,127.5655936126402,1,,
2025-02-07 02:50:00,127.85,127.6785616591892,127.58394241182471,1,,
2025-02-07 02:51:00,127.84,127.70791408479116,127.60046225622312,1,,
2025-02-07 02:52:00,127.73,127.7119297057382,127.60881953001518,1,,
2025-02-07 02:53:00,127.72,127.7133970319676,127.61599246356259,1,,
2025-02-07 02:54:00,127.74,127.7182339352462,127.62399294978437,1,,
2025-02-07 02:55:00,127.79,127.73128231065597,127.63470308205636,1,,
2025-02-07 02:56:00,127.84,127.75104916326397,127.64794804450435,1,,
2025-02-07 02:57:00,127.81,127.76176749721597,127.65840300937505,1,,
2025-02-07 02:58:00,127.8,127.76871886135851,127.6675382990928,1,,
2025-02-07 02:59:00,127.78,127.77076997747514,127.67479389269973,1,,
2025-02-07 03:00:00,127.73,127.76335725429783,127.67835557704169,1,,
2025-02-07 03:01:00,127.82,127.77365593533457,127.68749392690998,1,,
2025-02-07 03:02:00,127.88,127.79299121981919,127.69991367356096,1,,
2025-02-07 03:03:00,127.82,127.79790190712478,127.70766117849251,1,,
2025-02-07 03:04:00,127.75,127.78919246946573,127.71039271536397,1,,
2025-02-07 03:05:00,127.72,127.77661202047196,127.7110125401792,1,,
2025-02-07 03:06:00,127.67,127.75722801674978,127.70836656984505,1,,
2025-02-07 03:07:00,127.66,127.73955019552253,127.70524614598409,1,,
2025-02-07 03:08:00,127.71,127.73417743270024,127.70555284624318,1,,
2025-02-07 03:09:00,127.71,127.72978153584563,127.70583975938878,1,,
2025-02-07 03:10:00,127.74,127.73163943841914,127.70804364587983,1,,
2025-02-07 03:11:00,127.62,127.71134135870656,127.70236341066177,1,,
2025-02-07 03:12:00,127.58,127.68746111166901,127.6944689970707,-1,,127.58
2025-02-07 03:13:00,127.56,127.66428636409282,127.68579357790486,-1,,
2025-02-07 03:14:00,127.57,127.6471433888032,127.67832302449166,-1,,
2025-02-07 03:15:00,127.55,127.62948095447534,127.67004411968576,-1,,
2025-02-07 03:16:00,127.56,127.61684805366163,127.66294449906088,-1,,
2025-02-07 03:17:00,127.57,127.60833022572314,127.65694807976665,-1,,
2025-02-07 03:18:00,127.62,127.61045200286438,127.65456433268494,-1,,
2025-02-07 03:19:00,127.62,127.61218800234357,127.65233437573754,-1,,
2025-02-07 03:20:00,127.7,127.62815382009929,127.65540957730286,-1,,
2025-02-07 03:21:00,127.72,127.64485312553578,127.65957670134785,-1,,
2025-02-07 03:22:00,127.7,127.65487982998381,127.6621846560996,-1,,
2025-02-07 03:23:00,127.67,127.65762895180494,127.66268887183512,-1,,
2025-02-07 03:24:00,127.66,127.65806005147675,127.66251539623286,-1,,
2025-02-07 03:25:00,127.7,127.66568549666279,127.66493375776624,1,127.7,
2025-02-07 03:26:00,127.68,127.66828813363318,127.66590577339423,1,,
2025-02-07 03:27:00,127.79,127.69041756388168,127.6739118525301,1,,
2025-02-07 03:28:00,127.79,127.70852346135773,127.68140141043139,1,,
2025-02-07 03:29:00,127.82,127.72879192292903,127.6903432549197,1,,
2025-02-07 03:30:00,127.82,127.74537520966919,127.69870820621522,1,,
2025-02-07 03:31:00,127.84,127.76257971700207,127.70782380581424,1,,
2025-02-07 03:32:00,127.89,127.7857470411835,127.71957710866495,1,,
2025-02-07 03:33:00,127.93,127.81197485187741,127.73315277907366,1,,
2025-02-07 03:34:00,127.94,127.83525215153605,127.74649776106891,1,,
2025-02-07 03:35:00,127.94,127.85429721489314,127.75898177648382,1,,
2025-02-07 03:36:00,127.95,127.87169772127619,127.7713055328397,1,,
2025-02-07 03:37:00,127.93,127.88229813558961,127.78154388555973,1,,
2025-02-07 03:38:00,127.88,127.88188029275513,127.78789589294298,1,,
2025-02-07 03:39:00,127.88,127.8815384213451,127.79383809339828,1,,
2025-02-07 03:40:00,127.87,127.87944052655507,127.79875176479194,1,,
2025-02-07 03:41:00,127.81,127.86681497627232,127.79947745738602,1,,
2025-02-07 03:42:00,127.89,127.87103043513189,127.80531762142563,1,,
2025-02-07 03:43:00,127.88,127.8726612651079,127.81013583939817,1,,
2025-02-07 03:44:00,127.96,127.88854103508827,127.81980449492087,1,,
2025-02-07 03:45:00,127.96,127.90153357416312,127.8288493662163,1,,
2025-02-07 03:46:00,127.9,127.90125474249709,127.83343972968622,1,,
2025-02-07 03:47:00,127.98,127.91557206204305,127.84289523099679,1,,
2025-02-07 03:48:00,127.98,127.92728623258067,127.85174069996474,1,,
2025-02-07 03:49:00,128.1,127.95868873574781,127.86775742899928,1,,
2025-02-07 03:50:00,128.18,127.99892714743002,127.88790211099933,1,,
2025-02-07 03:51:00,128.07,128.01184948426092,127.89965036190262,1,,
2025-02-07 03:52:00,128.1,128.02787685075893,127.91257614500569,1,,
2025-02-07 03:53:00,128.1,128.04099015062093,127.92466800661823,1,,
2025-02-07 03:54:00,128.12,128.05535557778074,127.93727007070738,1,,
2025-02-07 03:55:00,128.27,128.09438183636607,127.95873651775854,1,,
2025-02-07 03:56:00,128.32,128.13540332066313,127.98204383919348,1,,
2025-02-07 03:57:00,128.3,128.16532998963348,128.00255713989068,1,,
2025-02-07 03:58:00,128.31,128.19163362788194,128.02239216312356,1,,
2025-02-07 03:59:00,128.31,128.21315478644885,128.04094750743818,1,,
2025-02-07 04:00:00,128.19,128.20894482527632,128.0505637972809,1,,
2025-02-07 04:01:00,128.36,128.2364094024988,128.07052742326277,1,,
2025-02-07 04:02:00,128.33,128.25342587477172,128.08726758950388,1,,
2025-02-07 04:03:00,128.3,128.2618938975405,128.1009922611488,1,,
2025-02-07 04:04:00,128.54,128.3124586434422,128.1293153410747,1,,
2025-02-07 04:05:00,128.54,128.35382979917998,128.1558111255215,1,,
2025-02-07 04:06:00,128.72,128.42040619932905,128.19221040774593,1,,
2025-02-07 04:07:00,128.8,128.48942325399648,128.23142263950427,1,,
2025-02-07 04:08:00,128.74,128.53498266236076,128.2642340821169,1,,
2025-02-07 04:09:00,128.75,128.5740767237497,128.29557381875452,1,,
2025-02-07 04:10:00,128.79,128.61333550124974,128.32747228206068,1,,
2025-02-07 04:11:00,128.75,128.6381835919316,128.35473213483095,1,,
2025-02-07 04:12:00,128.83,128.6730593024895,128.38539457774507,1,,
2025-02-07 04:13:00,128.75,128.68704852021867,128.40891750821314,1,,
2025-02-07 04:14:00,128.7,128.68940333472435,128.4276970238123,1,,
2025-02-07 04:15:00,128.7,128.69133000113808,128.4452649577599,1,,
2025-02-07 04:16:00,128.8,128.71108818274934,128.4681510895173,1,,
2025-02-07 04:17:00,128.77,128.72179942224946,128.48762521277425,1,,
2025-02-07 04:18:00,128.76,128.72874498184046,128.50519777969205,1,,
2025-02-07 04:19:00,128.73,128.72897316696037,128.5197011487442,1,,
2025-02-07 04:20:00,128.75,128.73279622751303,128.5345591391478,1,,
2025-02-07 04:21:00,128.74,128.73410600432885,128.54781338823506,1,,
2025-02-07 04:22:00,128.69,128.7260867308145,128.55698671802637,1,,
2025-02-07 04:23:00,128.68,128.71770732521185,128.56492305879885,1,,
2025-02-07 04:24:00,128.65,128.70539690244607,128.57041189371506,1,,
2025-02-07 04:25:00,128.68,128.70077928381951,128.57748209412054,1,,
2025-02-07 04:26:00,128.67,128.6951830503978,128.58345099127408,1,,
2025-02-07 04:27:00,128.62,128.6815134048709,128.58580899183704,1,,
2025-02-07 04:28:00,128.78,128.69942005853073,128.5983374439766,1,,
2025-02-07 04:29:00,128.71,128.7013436842524,128.60554147984908,1,,
2025-02-07 04:30:00,128.61,128.68473574166106,128.60582912631045,1,,
2025-02-07 04:31:00,128.68,128.68387469772267,128.61061434396785,1,,
2025-02-07 04:32:00,128.67,128.68135202540947,128.6144456766151,1,,
2025-02-07 04:33:00,128.78,128.69928802078957,128.62512660070445,1,,
2025-02-07 04:34:00,128.77,128.71214474428237,128.63447327162675,1,,
2025-02-07 04:35:00,128.72,128.71357297259465,128.6399911250702,1,,
2025-02-07 04:36:00,128.7,128.7111051593956,128.64386266538827,1,,
2025-02-07 04:37:00,128.63,128.69635876677822,128.64296829987936,1,,
2025-02-07 04:38:00,128.57,128.67338444554582,128.63826066762908,1,,
2025-02-07 04:39:00,128.52,128.64549636453748,128.6306309471369,1,,
2025-02-07 04:40:00,128.6,128.63722429825793,128.62865475699903,1,,
2025-02-07 04:41:00,128.6,128.6304562440292,128.6268060629991,1,,
2025-02-07 04:42:00,128.65,128.6340096542057,128.62830244603143,1,,
2025-02-07 04:43:00,128.65,128.63691698980466,128.62970228822297,1,,
2025-02-07 04:44:00,128.73,128.65384117347654,128.63617310833763,1,,
2025-02-07 04:45:00,128.83,128.68587005102626,128.64867806909004,1,,
2025-02-07 04:46:00,128.98,128.73934822356694,128.67005367753586,1,,
2025-02-07 04:47:00,128.87,128.7631030920093,128.6829534402755,1,,
2025-02-07 04:48:00,128.79,128.76799343891668,128.68985966993515,1,,
2025-02-07 04:49:00,128.83,128.77926735911365,128.69890098155224,1,,
2025-02-07 04:50:00,128.75,128.77394602109297,128.70219769241984,1,,
2025-02-07 04:51:00,128.79,128.7768649263488,128.70786235742503,1,,
2025-02-07 04:52:00,128.76,128.77379857610356,128.71122607630085,1,,
2025-02-07 04:53:00,128.76,128.77128974408473,128.71437278105563,1,,
2025-02-07 04:54:00,128.74,128.7656006997057,128.7160261500198,1,,
2025-02-07 04:55:00,128.73,128.75912784521373,128.7169276887282,1,,
2025-02-07 04:56:00,128.81,128.76837732790213,128.72293235397154,1,,
2025-02-07 04:57:00,128.81,128.77594508646536,128.72854962145726,1,,
2025-02-07 04:58:00,128.82,128.78395507074435,128.73444964587938,1,,
2025-02-07 04:59:00,128.84,128.79414505788174,128.74125934614523,1,,
2025-02-07 05:00:00,128.78,128.79157322917595,128.74375874316812,1,,
2025-02-07 05:01:00,128.78,128.7894690056894,128.74609688877018,1,,
2025-02-07 05:02:00,128.7812,128.7879655501095,128.74836160562373,1,,
2025-02-07 05:03:00,128.7999,128.7901354500896,128.75168666332542,1,,
2025-02-07 05:04:00,128.79,128.79011082280056,128.75415849149798,1,,
2025-02-07 05:05:00,128.68,128.77009067320046,128.74937407269167,1,,
2025-02-07 05:06:00,128.62,128.74280145989127,128.7410273583245,1,,
2025-02-07 05:07:00,128.81,128.75501937627467,128.7454772061745,1,,
2025-02-07 05:08:00,128.7,128.74501585331564,128.74254319287294,1,,
2025-02-07 05:09:00,128.49,128.69864933453098,128.72625008365534,-1,,128.49
2025-02-07 05:10:00,128.48,128.65889491007079,128.71036298148405,-1,,
2025-02-07 05:11:00,128.47,128.62455038096698,128.69485569235607,-1,,
2025-02-07 05:12:00,128.46,128.59463212988206,128.6797037122041,-1,,
2025-02-07 05:13:00,128.45,128.5683353789944,128.66488411786835,-1,,
2025-02-07 05:14:00,128.45,128.54681985554086,128.65102062639298,-1,,
2025-02-07 05:15:00,128.59,128.55467079089706,128.64708381178698,-1,,
2025-02-07 05:16:00,128.63,128.56836701073394,128.64598163038139,-1,,
2025-02-07 05:17:00,128.66,128.58502755423686,128.64688604132454,-1,,
2025-02-07 05:18:00,128.64,128.5950225443756,128.64644178059393,-1,,
2025-02-07 05:19:00,128.6008,128.59607299085275,128.6434971495879,-1,,
2025-02-07 05:20:00,128.55,128.587696083425,128.63746507542092,-1,,
2025-02-07 05:21:00,128.52,128.57538770462043,128.6298866834583,-1,,
2025-02-07 05:22:00,128.47,128.55622630378033,128.61957141355776,-1,,
2025-02-07 05:23:00,128.46,128.5387306121839,128.60927648365083,-1,,
2025-02-07 05:24:00,128.41,128.5153250463323,128.59641993631854,-1,,
2025-02-07 05:25:00,128.28,128.47253867427187,128.57600574687865,-1,,
2025-02-07 05:26:00,128.38,128.4557134607679,128.56336021482198,-1,,
2025-02-07 05:27:00,128.3401,128.43469283153735,128.54895632999475,-1,,
2025-02-07 05:28:00,128.36,128.42111231671237,128.53676559902738,-1,,
2025-02-07 05:29:00,128.4,128.41727371367375,128.52794201199336,-1,,
2025-02-07 05:30:00,128.38,128.41049667482397,128.5183973660583,-1,,
2025-02-07 05:31:00,128.39,128.40677000667415,128.5101136650223,-1,,
2025-02-07 05:32:00,128.03,128.33826636909703,128.47913858985956,-1,,
2025-02-07 05:33:00,128.218,128.3163997565339,128.46229093890088,-1,,
2025-02-07 05:34:00,128.2,128.29523616443683,128.44536894284278,-1,,
2025-02-07 05:35:00,128.3,128.2961023163574,128.43599030136906,-1,,
2025-02-07 05:36:00,128.17,128.27317462247424,128.41882963676463,-1,,
2025-02-07 05:37:00,128.29,128.27623378202438,128.41051804729594,-1,,
2025-02-07 05:38:00,128.4,128.2987367307472,128.40983946359944,-1,,
2025-02-07 05:39:00,128.5101,128.33716641606588,128.4163078853027,-1,,
2025-02-07 05:40:00,128.91,128.44131797678116,128.44815898947672,-1,,
2025-02-07 05:41:00,129.06,128.5538056173664,128.48763260305887,1,129.06,
2025-02-07 05:42:00,128.96,128.6276591414816,128.51810791899055,1,,
2025-02-07 05:43:00,128.94,128.68444838848492,128.54532676292666,1,,
2025-02-07 05:44:00,128.87,128.71818504512402,128.56627342338302,1,,
2025-02-07 05:45:00,128.54,128.68578776419236,128.56457836380994,1,,
2025-02-07 05:46:00,128.6,128.67018998888466,128.56686363066092,1,,
2025-02-07 05:47:00,128.53,128.64470089999654,128.5644853319086,1,,
2025-02-07 05:48:00,128.52,128.62202800908807,128.56161531049514,1,,
2025-02-07 05:49:00,128.48,128.5962047347084,128.55634980659224,1,,
2025-02-07 05:50:00,128.7,128.61507660112505,128.56561756100564,1,,
2025-02-07 05:51:00,128.66,128.62324449182958,128.57170675061818,1,,
2025-02-07 05:52:00,128.7,128.63720003876963,128.57998373444926,1,,
2025-02-07 05:53:00,128.75,128.6577091226297,128.59095252577512,1,,
2025-02-07 05:54:00,128.7001,128.66541655487885,128.59799429830576,1,,
2025-02-07 05:55:00,128.83,128.69534081762814,128.6129624080925,1,,
2025-02-07 05:56:00,128.79,128.71255157805936,128.62438418821557,1,,
2025-02-07 05:57:00,128.81,128.73026947295764,128.63635940187908,1,,
2025-02-07 05:58:00,128.99,128.77749320514715,128.6591749243385,1,,
2025-02-07 05:59:00,128.98,128.81431262239312,128.67987331631664,1,,
2025-02-07 06:00:00,128.88,128.826255781958,128.69278471526397,1,,
2025-02-07 06:01:00,128.74,128.81057291251108,128.6958308626663,1,,
2025-02-07 06:02:00,128.79,128.8068323829636,128.70190629088137,1,,
2025-02-07 06:03:00,128.86,128.81649922242474,128.71210588501808,1,,
2025-02-07 06:04:00,128.95,128.84077209107477,128.72745389243627,1,,
2025-02-07 06:05:00,128.95,128.86063171087935,128.7418117058275,1,,
2025-02-07 06:06:00,128.935,128.8741532179922,128.75427546674186,1,,
2025-02-07 06:07:00,129.03,128.90248899653906,128.77206414630692,1,,
2025-02-07 06:08:00,129.32,128.9784000880774,128.80741484654519,1,,
2025-02-07 06:09:00,129.22,129.0223273447906,128.83403324354228,1,,
2025-02-07 06:10:00,129.14,129.04372237301047,128.8537730342815,1,,
2025-02-07 06:11:00,129.25,129.08122739609948,128.87933606432784,1,,
2025-02-07 06:12:00,129.28,129.11736786953594,128.90518535050023,1,,
2025-02-07 06:13:00,129.29,129.1487555296203,128.93001210208087,1,,
2025-02-07 06:14:00,129.3492,129.18519997878025,128.95705648259178,1,,
2025-02-07 06:15:00,129.2407,129.1952908917293,128.97535606436006,1,,
2025-02-07 06:16:00,129.3,129.21432891141487,128.99630083440135,1,,
2025-02-07 06:17:00,129.24,129.2189963820667,129.01202336121418,1,,
2025-02-07 06:18:00,129.2539,129.22534249441821,129.02762830565197,1,,
2025-02-07 06:19:00,129.1001,129.2025711317967,129.03230389883572,1,,
2025-02-07 06:20:00,129.0995,129.18383092601547,129.0366391311689,1,,
2025-02-07 06:21:00,129.0792,129.16480712128538,129.03938499367413,1,,
2025-02-07 06:22:00,129.0999,129.15300582650622,129.04328918763065,1,,
2025-02-07 06:23:00,129.1,129.1433684035051,129.046947949719,1,,
2025-02-07 06:24:00,129.1991,129.1535014210496,129.05676421102746,1,,
2025-02-07 06:25:00,129.0404,129.1329375263133,129.05570845547732,1,,
2025-02-07 06:26:00,128.9999,129.10874888516543,129.05210790996264,1,,
2025-02-07 06:27:00,129.24,129.13261272422625,129.06422998028765,1,,
2025-02-07 06:28:00,129.29,129.16122859254875,129.07879578801104,1,,
2025-02-07 06:29:00,129.23,129.1737324848126,129.08855089846193,1,,
2025-02-07 06:30:00,129.215,129.18123566939212,129.09670890501278,1,,
2025-02-07 06:31:00,129.2139,129.18717463859355,129.1042696208184,1,,
2025-02-07 06:32:00,129.68,129.27677924975836,129.1414135162495,1,,
2025-02-07 06:33:00,129.87,129.3846375679841,129.1884190958463,1,,
2025-02-07 06:34:00,129.8504,129.46932164653245,129.23112754127558,1,,
2025-02-07 06:35:00,129.73,129.51671771079927,129.2633128611933,1,,
2025-02-07 06:36:00,130.26,129.6518599451994,129.32761525724536,1,,
2025-02-07 06:37:00,129.92,129.70061268243586,129.36583362774567,1,,
2025-02-07 06:38:00,130.0574,129.76548310381116,129.41045081305242,1,,
2025-02-07 06:39:00,129.94,129.79721344857276,129.44461527672647,1,,
2025-02-07 06:40:00,129.7126,129.78182918519587,129.46190461371185,1,,
2025-02-07 06:41:00,129.78,129.78149660606934,129.48242689669817,1,,
2025-02-07 06:42:00,130.11,129.8412244958749,129.52291548400797,1,,
2025-02-07 06:43:00,130.0982,129.88794731480675,129.56003061407196,1,,
2025-02-07 06:44:00,129.86,129.88286598484189,129.57938347768024,1,,
2025-02-07 06:45:00,129.74,129.85689035123426,129.58974583395894,1,,
2025-02-07 06:46:00,130.02,129.88654665100984,129.61750416725192,1,,
2025-02-07 06:47:00,129.865,129.88262907809894,129.63347164033246,1,,
2025-02-07 06:48:00,129.84,129.8748783366264,129.6467960506336,1,,
2025-02-07 06:49:00,130.03,129.9030822754216,129.6715188860766,1,,
2025-02-07 06:50:00,130.03,129.92615822534495,129.69464669987812,1,,
2025-02-07 06:51:00,130.12,129.96140218437313,129.7220888482731,1,,
2025-02-07 06:52:00,130.01,129.97023815085072,129.74066376128775,1,,
2025-02-07 06:53:00,130.2809,130.0267221234233,129.77551771217242,1,,
2025-02-07 06:54:00,130.095,130.03913628280085,129.79612947267742,1,,
2025-02-07 06:55:00,129.8095,129.9973842313825,129.7969920873434,1,,
2025-02-07 06:56:00,129.71,129.94513255294933,129.79137969461158,1,,
2025-02-07 06:57:00,129.72,129.904199361504,129.78677455302375,1,,
2025-02-07 06:58:00,129.693,129.86579947759418,129.78072458186094,1,,
2025-02-07 06:59:00,129.65,129.82656320894068,129.77229073786992,1,,
2025-02-07 07:00:00,129.529,129.7724608073151,129.75659456123316,1,,
